UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1333423740,776,59,0,717,21,7,0,0,42,103,36,20,9,0,132,0,0,0,0,5,0,38,304
1333423800,763,59,0,704,21,7,0,0,40,104,37,20,9,0,127,0,0,0,0,5,0,39,295
1333423860,763,61,2,700,21,7,0,0,39,103,37,20,9,0,121,0,0,0,0,5,0,39,299
1333423920,772,63,2,707,21,7,0,0,45,103,35,20,9,0,120,0,0,0,1,5,0,39,302
1333423980,758,63,0,695,21,7,0,0,40,104,36,20,9,0,123,0,0,0,1,5,0,39,290
1333424040,754,61,0,693,21,6,0,0,40,103,36,20,9,0,123,0,0,0,0,5,0,38,292
1333424100,740,61,2,677,21,7,0,0,30,103,37,18,9,0,118,0,0,0,0,5,0,38,291
1333424160,754,63,0,691,21,6,0,0,40,104,35,15,9,0,119,0,0,0,0,5,0,38,299
1333424220,754,63,2,689,21,7,0,0,39,103,36,19,9,0,120,0,0,0,0,5,0,38,292
1333424280,749,61,0,688,21,6,0,0,39,103,35,18,9,0,119,0,0,0,0,5,0,38,295
1333424340,767,66,2,699,21,7,0,0,40,104,35,15,9,0,123,0,0,0,0,5,0,39,301
1333424400,891,201,2,688,21,7,0,0,40,104,36,19,9,0,119,0,0,0,0,5,0,39,289
1333424460,790,189,0,601,21,7,0,0,39,104,36,19,9,0,65,0,0,0,0,5,0,39,257
1333424520,772,187,0,585,20,6,0,0,40,103,36,15,9,0,64,0,0,0,0,5,0,38,249
1333424580,776,185,0,591,21,7,0,0,39,104,37,15,9,0,64,0,0,0,0,5,0,38,252
1333424640,804,185,2,617,20,6,0,0,39,104,35,15,9,0,63,0,0,0,0,41,0,39,246
1333424700,808,182,2,624,20,7,0,0,41,104,36,15,9,0,63,0,0,0,0,42,0,38,249
1333424760,804,180,0,624,21,6,0,0,40,103,36,15,9,0,63,0,0,0,0,41,0,38,252
1333424820,813,182,0,631,21,7,0,0,39,104,35,19,9,0,63,0,0,0,0,41,0,38,255
1333424880,813,180,4,629,21,7,0,0,43,104,36,19,9,0,63,0,0,0,0,41,0,38,248
1333424940,799,180,2,617,20,7,0,0,40,104,36,19,9,0,63,0,0,0,0,41,0,39,239
1333425000,808,178,2,628,20,7,0,0,39,103,36,15,8,0,62,0,0,0,0,41,0,38,259
1333425060,1073,178,0,895,21,6,0,0,30,103,35,19,9,0,62,0,0,0,143,41,0,38,388
1333425120,932,61,4,867,20,6,0,0,40,104,36,17,9,0,62,0,0,0,129,41,0,38,365
1333425180,900,61,0,839,0,6,0,0,39,103,36,14,9,0,62,0,0,0,126,41,0,38,365
1333425240,900,61,0,839,0,7,0,0,39,103,35,15,9,0,61,0,0,0,127,41,0,39,363
1333425300,859,59,2,798,0,7,0,0,40,103,36,15,9,0,62,0,0,0,125,22,0,39,340
1333425360,831,59,0,772,0,7,0,0,39,104,36,15,9,0,62,0,0,0,124,5,0,38,333
1333425420,831,61,0,770,0,6,0,0,40,104,36,15,9,0,61,0,0,0,124,5,0,39,331
1333425480,726,61,0,665,0,7,0,0,40,103,37,15,9,0,62,0,0,0,122,5,0,39,226
1333425540,616,61,2,553,0,7,0,0,40,103,37,19,9,0,61,0,0,0,122,5,0,39,111
1333425600,498,59,2,437,0,7,0,0,39,103,36,19,9,0,62,0,0,0,1,5,0,38,118
1333425660,498,63,2,433,0,7,0,0,41,104,38,15,9,0,61,0,0,0,0,5,0,38,115
1333425720,552,61,4,487,0,6,0,0,40,104,36,19,9,0,7,0,0,0,0,5,0,39,222
1333425780,552,61,2,489,0,6,0,0,39,104,36,18,8,0,7,0,0,0,0,5,0,38,228
1333425840,557,59,0,498,0,7,0,0,42,104,35,19,9,0,7,0,0,0,1,5,0,39,230
1333425900,557,61,2,494,0,7,0,0,40,104,37,15,9,1,7,0,0,0,0,5,0,39,230
1333425960,552,61,4,487,0,7,0,0,40,104,36,15,9,0,7,0,0,0,0,5,0,39,225
1333426020,562,61,2,499,0,7,0,0,45,103,37,15,9,0,8,0,0,0,0,5,0,39,231
1333426080,589,59,2,528,0,7,0,0,40,104,36,15,9,0,8,0,0,0,0,35,0,37,237
1333426140,598,61,0,537,0,7,0,0,40,103,36,15,9,0,7,0,0,0,0,43,0,39,238
1333426200,644,63,0,581,0,7,0,0,30,103,37,15,9,0,58,0,0,0,0,44,0,38,240
1333426260,786,205,4,577,0,7,0,0,40,104,37,15,9,0,57,0,0,0,0,43,0,39,226
1333426320,772,189,2,581,0,7,0,0,40,104,37,15,8,0,58,0,0,0,0,43,0,38,231
1333426380,767,187,2,578,0,7,0,0,40,103,36,15,9,0,57,0,0,0,0,43,0,39,229
1333426440,772,187,2,583,0,7,0,0,40,104,36,15,9,0,58,0,0,0,1,45,0,38,230
1333426500,772,187,2,583,0,7,0,0,40,103,36,15,9,0,58,0,0,0,0,45,0,39,231
1333426560,767,180,0,587,0,7,0,0,40,104,37,15,9,0,57,0,0,0,10,44,0,39,225
1333426620,763,185,2,576,0,7,0,0,40,104,36,15,9,0,57,0,0,0,0,44,0,38,226
1333426680,763,182,0,581,0,7,0,0,39,104,35,18,9,0,57,0,0,0,0,44,0,39,229
1333426740,758,182,2,574,0,6,0,0,39,104,36,19,9,0,57,0,0,0,0,44,0,38,222
1333426800,758,180,2,576,0,7,0,0,41,104,36,19,8,0,56,0,0,0,0,44,0,39,222
1333426860,758,180,2,576,0,6,0,0,39,104,37,18,9,0,57,0,0,0,0,44,0,38,224
1333426920,758,182,0,576,0,7,0,0,39,103,35,19,8,0,57,0,0,0,0,44,0,38,226
1333426980,626,59,4,563,0,7,0,0,43,103,36,19,9,0,56,0,0,0,1,22,0,38,229
1333427040,575,61,2,512,0,7,0,0,40,103,35,19,9,0,57,0,0,0,1,5,0,38,198
1333427100,575,59,0,516,0,6,0,0,39,103,36,16,9,0,57,0,0,0,0,5,0,38,207
1333427160,571,63,2,506,0,6,0,0,30,103,36,15,9,0,57,0,0,0,0,5,0,38,207
1333427220,749,59,2,688,0,7,0,0,39,103,36,15,9,0,57,0,0,0,146,5,0,38,233
1333427280,731,61,2,668,0,6,0,0,40,104,36,15,9,0,57,0,0,0,131,5,0,39,226
1333427340,877,61,0,816,0,7,0,0,39,104,36,15,9,0,76,0,0,0,127,5,0,39,359
1333427400,923,59,0,864,0,7,0,0,40,103,36,15,9,0,109,0,0,0,127,5,0,38,375
1333427460,923,59,0,864,0,7,0,0,39,103,37,15,9,0,111,0,0,0,125,5,0,38,375
1333427520,1037,59,0,978,0,7,0,0,39,103,37,15,9,0,111,0,0,0,124,5,0,38,490
1333427580,1023,61,2,960,0,7,0,0,40,103,36,19,8,0,109,0,0,0,124,5,0,38,471
1333427640,1032,61,0,971,0,7,0,0,39,103,37,15,9,0,108,0,0,0,122,5,0,38,488
1333427700,1023,61,2,960,0,7,0,0,39,103,37,15,9,0,107,0,0,0,122,5,0,38,478
1333427760,904,59,0,845,0,7,0,0,41,104,36,19,9,0,109,0,0,0,0,5,0,39,476
1333427820,909,63,2,844,0,6,0,0,39,104,36,24,9,0,116,0,0,0,0,5,0,38,467
1333427880,909,61,0,848,0,6,0,0,39,104,36,24,9,0,115,0,0,0,0,5,0,39,471
1333427940,918,61,0,857,0,7,0,0,42,104,37,20,9,0,115,0,0,0,0,5,0,39,479
1333428000,808,61,0,747,0,7,0,0,40,103,35,20,9,0,111,0,0,0,0,5,0,38,379
1333428060,804,59,0,745,0,7,0,0,39,103,37,20,9,0,109,0,0,0,0,5,0,38,378
1333428120,941,205,2,734,0,7,0,0,45,104,35,20,9,0,110,0,0,0,0,5,0,39,360
1333428180,945,187,2,756,0,6,0,0,39,104,36,21,9,0,107,0,0,0,0,21,0,39,374
1333428240,923,187,2,734,0,7,0,0,39,103,36,15,9,0,109,0,0,0,0,5,0,39,372
1333428300,927,185,2,740,0,6,0,0,30,104,36,15,9,0,111,0,0,0,0,5,0,39,385
1333428360,927,182,0,745,0,7,0,0,39,103,36,15,9,0,113,0,0,0,0,5,0,38,380
1333428420,836,185,0,651,0,7,0,0,40,103,37,15,9,0,106,0,0,0,1,21,0,39,273
1333428480,813,182,2,629,0,7,0,0,40,103,36,15,9,0,106,0,0,0,0,5,0,39,269
1333428540,813,182,0,631,0,7,0,0,40,104,36,19,9,0,106,0,0,0,0,5,0,39,266
1333428600,817,182,4,631,0,7,0,0,40,104,36,19,9,0,107,0,0,0,0,5,0,38,266
1333428660,813,182,0,631,0,7,0,0,39,104,36,19,8,0,106,0,0,0,0,5,0,38,269
1333428720,813,182,0,631,0,6,0,0,40,104,36,19,9,0,108,0,0,0,0,5,0,38,266
1333428780,817,182,0,635,0,7,0,0,40,104,36,15,9,0,111,0,0,0,0,5,0,38,270
1333428840,690,59,0,631,0,7,0,0,39,103,37,15,9,0,106,0,0,0,1,5,0,38,271
1333428900,694,61,2,631,0,7,0,0,41,104,36,19,8,0,106,0,0,0,0,5,0,39,266
1333428960,699,61,2,636,0,7,0,0,40,104,36,18,9,0,106,0,0,0,0,5,0,39,272
1333429020,639,61,2,576,0,7,0,0,39,104,36,15,9,0,58,0,0,0,0,5,0,39,264
1333429080,987,63,4,920,0,333,0,0,43,103,36,15,9,0,59,0,0,0,0,4,0,39,279
1333429140,1147,59,2,1086,0,330,0,0,40,104,35,15,9,0,63,0,0,0,0,4,0,217,269
1333429200,1224,61,2,1161,0,331,0,0,40,105,36,15,9,0,60,0,0,0,0,4,0,308,253
1333429260,1160,61,0,1099,0,331,0,0,30,104,35,15,9,0,59,0,0,0,0,4,0,229,283
1333429320,1220,61,2,1157,0,330,0,0,40,104,36,15,9,0,61,0,0,0,0,4,0,263,295
1333429380,1238,61,2,1175,0,334,0,0,40,104,36,19,9,0,58,0,0,0,0,4,0,316,255
1333429440,1156,63,2,1091,0,332,0,0,39,105,36,18,9,0,57,0,0,0,0,4,0,228,263
1333429500,1151,61,0,1090,0,331,0,0,40,104,36,15,9,0,61,0,0,0,0,4,0,215,275
1333429560,2687,63,2,2622,0,332,0,0,40,113,1519,17,9,0,61,0,0,0,0,4,0,312,215
1333429620,2942,59,2,2881,0,331,0,0,40,113,1656,19,8,0,59,0,0,0,0,4,0,363,288
1333429680,3102,61,2,3039,0,334,0,0,40,115,1727,19,9,0,62,0,0,0,140,4,0,324,265
1333429740,3029,63,0,2966,0,331,0,0,40,114,1721,17,9,0,57,0,0,0,138,4,0,388,147
1333429800,3016,61,0,2955,0,331,0,0,40,114,1745,15,9,0,60,0,0,0,128,4,0,221,288
1333429860,3294,61,0,3233,0,335,0,0,41,114,1753,15,9,0,61,0,0,0,127,4,0,343,431
1333429920,3628,61,4,3563,0,329,0,0,40,114,1769,490,9,0,59,0,0,0,126,4,0,226,397
1333429980,3427,207,2,3218,0,334,0,0,40,114,1775,16,9,0,57,0,0,0,126,4,0,321,422
1333430040,3317,191,0,3126,0,332,0,0,42,114,1778,15,9,0,56,0,0,0,124,4,0,251,401
1333430100,3454,182,0,3272,0,331,0,0,40,115,1786,16,9,0,58,0,0,0,123,4,0,385,405
1333430160,3299,187,4,3108,0,334,0,0,40,113,1783,16,9,0,57,0,0,0,127,4,0,221,404
1333430220,3313,185,2,3126,0,331,0,0,45,114,1789,16,8,0,59,0,0,0,10,4,0,377,373
1333430280,3162,185,2,2975,0,335,0,0,40,114,1789,15,9,0,57,0,0,0,0,4,0,228,384
1333430340,3710,185,0,3525,0,333,0,0,40,114,1792,505,9,0,58,0,0,0,0,4,0,231,439
1333430400,3084,185,4,2895,0,334,0,0,30,114,1795,20,9,0,68,0,0,0,0,4,0,258,263
1333430460,3098,185,0,2913,0,337,0,0,40,115,1798,20,9,0,60,0,0,0,0,4,0,268,262
1333430520,1366,182,0,1184,0,334,0,0,40,107,1,20,9,0,60,0,0,0,0,5,0,346,262
1333430580,1398,182,0,1216,0,332,0,0,39,106,0,16,9,0,57,0,0,0,0,4,0,358,295
1333430640,1361,182,2,1177,0,329,0,0,40,106,1,16,9,0,58,0,0,0,0,4,0,311,303
1333430700,1165,59,2,1104,0,330,0,0,40,106,0,15,9,0,56,0,0,0,0,4,0,249,295
1333430760,1151,61,2,1088,0,330,0,0,40,106,1,15,9,0,64,0,0,0,0,4,0,237,282
1333430820,1137,61,2,1074,0,334,0,0,41,104,1,15,9,0,62,0,0,0,0,4,0,239,265
1333430880,1567,63,2,1502,0,337,0,0,40,105,0,172,9,1,58,0,0,0,0,5,0,311,464
1333430940,1494,61,0,1433,0,334,0,0,40,104,0,162,9,0,72,0,0,0,0,4,0,254,454
1333431000,1530,61,4,1465,0,336,0,0,42,105,0,168,9,0,58,0,0,0,0,5,0,284,458
1333431060,1526,61,0,1465,0,334,0,0,40,104,1,217,9,0,67,0,0,0,0,4,0,212,477
1333431120,1444,61,2,1381,0,334,0,0,40,104,0,178,9,0,59,0,0,0,0,5,0,205,447
1333431180,1599,59,2,1538,0,337,0,0,44,104,0,175,9,1,60,0,0,0,0,5,0,363,440
1333431240,1448,63,0,1385,0,335,0,0,41,105,1,172,9,0,56,0,0,0,0,5,0,215,446
1333431300,1494,63,2,1429,0,339,0,0,41,106,1,193,9,0,57,0,0,0,0,4,0,247,432
1333431360,1485,61,0,1424,0,334,0,0,31,104,0,185,9,0,58,0,0,0,0,5,0,246,452
1333431420,1466,61,0,1405,0,335,0,0,41,104,1,189,9,0,70,0,0,0,0,4,0,222,430
1333431480,1508,61,2,1445,0,334,0,0,40,106,0,185,9,0,64,0,0,0,0,4,0,261,442
1333431540,1439,61,0,1378,0,332,0,0,40,104,0,186,9,0,62,0,0,0,0,4,0,198,443
1333431600,1517,61,2,1454,0,334,0,0,41,104,39,167,9,0,63,0,0,0,0,5,0,222,470
1333431660,1494,63,2,1429,0,335,0,0,40,104,38,184,9,0,57,0,0,0,0,4,0,213,445
1333431720,1663,63,4,1596,0,335,0,0,40,104,37,177,9,0,56,0,0,0,0,4,0,163,671
1333431780,1667,61,2,1604,0,335,0,0,41,104,37,183,9,0,57,0,0,0,10,5,0,376,447
1333431840,1663,61,0,1602,0,333,0,0,40,104,37,178,9,0,57,0,0,0,7,5,0,381,451
1333431900,1270,196,2,1072,0,7,0,0,40,104,38,179,9,0,57,0,0,0,152,5,0,38,443
1333431960,1252,187,0,1065,0,7,0,0,41,104,36,176,9,0,58,0,0,0,138,5,0,37,454
1333432020,2737,187,2,2548,0,7,0,0,40,114,1497,196,9,0,56,0,0,0,135,5,0,38,451
1333432080,2915,185,0,2730,0,7,0,0,40,115,1682,166,9,0,57,0,0,0,135,5,0,37,477
1333432140,2997,189,2,2806,0,7,0,0,42,115,1768,192,9,0,56,0,0,0,133,5,0,38,441
1333432200,2970,185,0,2785,0,6,0,0,40,114,1747,191,9,0,57,0,0,0,132,5,0,39,445
1333432260,3098,185,2,2911,0,7,0,0,40,114,1760,172,9,0,60,0,0,0,132,5,0,39,573
1333432320,3102,182,0,2920,0,7,0,0,46,114,1774,183,9,0,56,0,0,0,131,5,0,39,556
1333432380,3089,180,0,2909,0,7,0,0,40,116,1774,168,9,1,56,0,0,0,131,5,0,38,564
1333432440,3107,182,2,2923,0,7,0,0,40,114,1783,168,9,0,60,0,0,0,130,5,0,38,569
1333432500,3134,180,2,2952,0,7,0,0,31,115,1787,182,9,0,56,0,0,0,130,5,0,38,592
1333432560,3006,61,2,2943,0,7,0,0,41,115,1794,181,9,0,56,0,0,0,130,5,0,38,567
1333432620,2984,61,0,2923,0,7,0,0,40,115,1799,161,9,0,55,0,0,0,130,5,0,39,563
1333432680,3016,61,2,2953,0,7,0,0,40,115,1798,197,9,0,56,0,0,0,130,5,0,38,558
1333432740,2910,61,2,2847,0,7,0,0,41,114,1810,162,9,0,56,0,0,0,129,5,0,39,475
1333432800,2792,61,0,2731,0,7,0,0,41,115,1815,178,9,0,56,0,0,0,7,5,0,38,460
1333432860,2819,63,0,2756,0,7,0,0,40,114,1834,171,9,0,58,0,0,0,7,5,0,39,472
1333432920,968,61,2,905,0,7,0,0,41,106,1,181,9,0,59,0,0,0,7,5,0,39,450
1333432980,968,61,0,907,0,7,0,0,41,107,1,180,9,0,56,0,0,0,7,5,0,39,455
1333433040,968,59,2,907,0,7,0,0,40,106,1,180,9,0,63,0,0,0,7,5,0,38,451
1333433100,964,61,0,903,0,7,0,0,42,106,1,178,9,0,61,0,0,0,7,5,0,38,449
1333433160,977,63,0,914,0,7,0,0,41,105,1,185,9,0,67,0,0,0,7,5,0,39,448
1333433220,964,63,2,899,0,7,0,0,41,104,1,198,8,0,60,0,0,0,7,5,0,38,430
1333433280,977,63,4,910,0,7,0,0,44,106,1,159,9,0,57,0,0,0,7,5,0,38,477
1333433340,1115,63,2,1050,0,7,0,0,40,105,1,180,9,0,58,0,0,0,156,5,0,38,451
1333433400,1083,66,2,1015,0,7,0,0,40,104,1,189,9,0,57,0,0,0,140,5,0,39,424
1333433460,1028,63,2,963,0,7,0,0,31,105,1,180,9,0,7,0,0,0,134,5,0,39,445
1333433520,891,63,4,824,0,7,0,0,41,104,1,164,9,0,7,0,0,0,132,5,0,38,316
1333433580,886,63,2,821,0,7,0,0,40,104,1,163,9,0,7,0,0,0,132,5,0,39,314
1333433640,977,63,0,914,0,337,0,0,40,105,1,15,9,0,8,0,0,0,130,4,0,247,18
1333433700,1046,63,0,983,0,338,0,0,41,104,0,15,9,0,8,0,0,0,127,5,0,221,115
1333433760,1188,203,0,985,0,337,0,0,40,103,0,15,9,0,8,0,0,0,125,4,0,227,117
1333433820,1174,189,0,985,0,337,0,0,40,104,1,15,9,0,7,0,0,0,125,5,0,227,115
1333433880,1169,189,0,980,0,337,0,0,41,104,1,15,9,0,8,0,0,0,125,4,0,226,110
1333433940,1252,187,0,1065,0,337,0,0,40,105,1,19,9,0,8,0,0,0,122,4,0,290,130
1333434000,1083,187,2,894,0,338,0,0,40,106,38,15,9,0,8,0,0,0,0,4,0,225,111
1333434060,1115,187,4,924,0,338,0,0,42,105,38,18,9,0,8,0,0,0,0,4,0,263,99
1333434120,1087,187,2,898,0,338,0,0,40,105,38,19,9,0,8,0,0,0,0,4,0,231,106
1333434180,1119,182,2,935,0,339,0,0,40,106,37,15,9,0,8,0,0,0,0,4,0,261,116
1333434240,1105,185,2,918,0,339,0,0,43,105,38,15,9,0,8,0,0,0,0,5,0,280,76
1333434300,1147,185,0,962,0,340,0,0,40,104,38,15,9,0,8,0,0,0,0,4,0,259,145
1333434360,1169,182,2,985,0,341,0,0,40,104,37,19,9,0,8,0,0,0,0,4,0,338,85
1333434420,905,63,2,840,0,343,0,0,47,105,38,15,9,0,8,0,0,0,0,4,0,271,0
1333434480,955,63,4,888,0,337,0,0,40,104,36,15,9,0,8,0,0,0,0,4,0,225,110
1333434540,977,63,0,914,0,335,0,0,40,105,37,19,9,0,7,0,0,0,0,4,0,263,95
1333434600,1087,63,4,1020,0,334,0,0,30,105,37,15,9,0,7,0,0,0,0,4,0,224,255
1333434660,1233,63,0,1170,0,334,0,0,40,105,36,19,9,0,8,0,0,0,0,4,0,370,245
1333434720,1160,121,2,1037,0,334,0,0,40,104,36,15,9,0,7,0,0,0,0,4,0,242,246
1333434780,1334,322,4,1008,0,332,0,0,40,105,36,19,9,0,8,0,0,0,0,21,0,231,207
1333434840,1489,486,2,1001,0,332,0,0,40,104,36,15,9,0,8,0,0,0,0,4,0,238,215
1333434900,1416,386,0,1030,0,335,0,0,40,106,36,15,9,0,8,0,0,0,0,21,0,243,217
1333434960,1416,393,2,1021,0,332,0,0,40,106,36,18,9,0,8,0,0,0,0,4,0,259,209
1333435020,1384,374,2,1008,0,332,0,0,40,105,35,19,9,0,8,0,0,0,0,4,0,245,211
1333435080,1284,377,0,907,0,335,0,0,40,104,37,15,9,1,8,0,0,0,0,4,0,247,107
1333435140,1302,374,2,926,0,333,0,0,39,106,37,15,9,0,8,0,0,0,0,40,0,227,112
1333435200,1302,377,4,921,0,336,0,0,42,104,38,19,9,0,8,0,0,0,0,21,0,240,104
1333435260,1416,377,2,1037,0,330,0,0,39,104,37,15,9,0,8,0,0,0,0,21,0,344,130
1333435320,1252,372,2,878,0,329,0,0,39,105,36,15,9,0,8,0,0,0,0,4,0,233,100
1333435380,1302,372,2,928,0,330,0,0,44,104,36,15,9,0,8,0,0,0,0,34,0,232,116
1333435440,1457,514,0,943,0,330,0,0,40,105,36,19,9,0,7,0,0,0,0,52,0,251,94
1333435500,1444,502,0,942,0,332,0,0,40,104,36,19,9,0,8,0,0,0,0,21,0,265,108
1333435560,1416,509,2,905,0,333,0,0,30,104,36,17,9,0,8,0,0,0,0,4,0,254,110
1333435620,1421,516,4,901,0,333,0,0,40,104,35,15,9,0,8,0,0,0,0,4,0,243,110
1333435680,1457,509,2,946,0,333,0,0,40,105,36,15,9,0,8,0,0,0,0,4,0,323,73
1333435740,1938,509,4,1425,0,334,0,0,39,103,35,15,9,0,8,0,0,0,620,5,0,257,0
1333435800,1622,507,0,1115,0,336,0,0,40,105,36,15,9,0,8,0,0,0,141,5,0,293,127
1333435860,2769,511,2,2256,0,333,0,0,40,113,1262,15,9,0,8,0,0,0,128,4,0,233,111
1333435920,3203,514,0,2689,0,332,0,0,40,114,1570,15,9,0,8,0,0,0,127,4,0,363,107
1333435980,3134,408,0,2726,0,333,0,0,40,114,1717,15,9,0,8,0,0,0,127,27,0,234,102
1333436040,2641,411,2,2228,0,7,0,0,40,114,1726,15,9,0,7,0,0,0,125,21,0,37,127
1333436100,2687,413,0,2274,0,7,0,0,40,114,1741,15,9,0,57,0,0,0,126,5,0,38,122
1333436160,2819,408,0,2411,0,7,0,0,41,114,1758,15,9,0,57,0,0,0,123,44,0,38,205
1333436220,2878,413,2,2463,0,7,0,0,40,115,1770,15,9,0,57,0,0,0,124,43,0,38,245
1333436280,2655,207,2,2446,0,7,0,0,40,115,1777,15,9,0,57,0,0,0,111,21,0,38,256
1333436340,2289,43,4,2242,0,7,0,0,42,116,1785,15,9,0,57,0,0,0,0,5,0,37,169
1333436400,2289,43,0,2246,0,7,0,0,40,114,1793,15,9,0,58,0,0,0,0,5,0,37,168
1333436460,2294,38,2,2254,0,6,0,0,40,114,1794,15,9,0,57,0,0,0,0,5,0,37,177
1333436520,2280,41,2,2237,0,7,0,0,47,114,1799,15,9,0,57,0,0,0,0,5,0,38,146
1333436580,2316,38,2,2276,0,6,0,0,40,114,1803,15,9,0,56,0,0,0,0,5,0,37,191
1333436640,2303,43,2,2258,0,6,0,0,40,114,1807,15,9,0,56,0,0,0,0,5,0,39,167
1333436700,2294,43,4,2247,0,7,0,0,37,114,1803,16,9,0,57,0,0,0,0,5,0,39,160
1333436760,2307,43,0,2264,0,7,0,0,40,115,1808,19,9,0,57,0,0,0,0,5,0,39,165
1333436820,2147,43,2,2102,0,7,0,0,40,114,1814,18,9,0,7,0,0,0,0,5,0,38,50
1333436880,2152,43,0,2109,0,7,0,0,40,114,1808,15,9,0,7,0,0,0,0,5,0,38,66
1333436940,315,43,2,270,0,6,0,0,40,108,1,15,9,0,7,0,0,0,0,5,0,38,41
1333437000,447,43,4,400,0,7,0,0,40,107,1,15,9,0,8,0,0,0,11,5,0,38,159
1333437060,438,43,2,393,0,7,0,0,40,108,1,15,9,0,8,0,0,0,10,5,0,38,152
1333437120,420,43,0,377,0,6,0,0,41,106,1,19,9,0,8,0,0,0,0,5,0,38,144
1333437180,420,45,0,375,0,7,0,0,40,106,1,15,9,0,7,0,0,0,1,5,0,39,145
1333437240,424,43,2,379,0,7,0,0,40,106,1,19,9,0,7,0,0,0,0,5,0,39,146
1333437300,424,43,2,379,0,7,0,0,42,106,0,15,9,0,7,0,0,0,0,5,0,38,150
1333437360,424,43,2,379,0,7,0,0,40,106,1,15,9,0,8,0,0,0,0,5,0,38,150
1333437420,557,189,2,366,0,6,0,0,40,107,1,15,9,0,7,0,0,0,0,5,0,39,137
1333437480,443,175,2,266,0,7,0,0,44,106,1,19,9,0,7,0,0,0,0,5,0,38,30
1333437540,434,173,0,261,0,7,0,0,40,105,1,19,9,0,7,0,0,0,0,5,0,38,30
1333437600,443,175,0,268,0,7,0,0,40,105,1,15,9,0,8,0,0,0,0,5,0,39,39
1333437660,434,173,2,259,0,7,0,0,30,105,1,15,9,0,8,0,0,0,0,5,0,38,41
1333437720,429,171,2,256,0,7,0,0,40,104,1,15,9,0,7,0,0,0,1,5,0,39,28
1333437780,429,173,2,254,0,7,0,0,40,104,1,15,9,0,7,0,0,0,0,5,0,39,27
1333437840,429,169,2,258,0,7,0,0,40,103,1,15,9,0,8,0,0,0,1,5,0,39,30
1333437900,434,169,0,265,0,7,0,0,40,106,0,19,9,0,8,0,0,0,0,5,0,38,33
1333437960,616,169,2,445,0,7,0,0,40,103,38,15,9,0,8,0,0,0,142,5,0,39,39
1333438020,603,169,0,434,0,7,0,0,40,104,38,15,9,0,8,0,0,0,131,5,0,38,39
1333438080,598,166,2,430,0,6,0,0,41,105,38,15,9,1,7,0,0,0,127,5,0,40,36
1333438140,470,43,4,423,0,7,0,0,40,105,37,15,9,0,8,0,0,0,127,5,0,38,32
1333438200,470,45,2,423,0,7,0,0,40,105,36,18,9,0,8,0,0,0,126,5,0,38,31
1333438260,479,43,2,434,0,7,0,0,41,104,38,15,9,0,7,0,0,0,126,5,0,39,43
1333438320,479,43,2,434,0,7,0,0,40,106,38,15,9,0,7,0,0,0,126,5,0,38,43
1333438380,470,45,4,421,0,7,0,0,40,104,37,15,9,0,7,0,0,0,122,5,0,38,37
1333438440,347,43,2,302,0,7,0,0,43,105,36,19,9,0,8,0,0,0,0,5,0,39,31
1333438500,347,43,2,302,0,7,0,0,40,106,37,18,9,0,8,0,0,0,0,5,0,39,33
1333438560,356,45,0,311,0,7,0,0,40,107,38,19,9,0,7,0,0,0,0,5,0,38,41
1333438620,338,43,0,295,0,7,0,0,47,105,37,15,9,0,7,0,0,0,0,5,0,38,25
1333438680,356,43,2,311,0,6,0,0,40,105,38,15,9,0,8,0,0,0,0,5,0,38,47
1333438740,356,43,2,311,0,7,0,0,40,107,36,15,9,0,7,0,0,0,0,5,0,38,47
1333438800,342,45,2,295,0,7,0,0,40,103,38,19,9,0,7,0,0,0,1,5,0,39,27
1333438860,347,43,2,302,0,7,0,0,40,104,37,19,9,0,7,0,0,0,0,5,0,39,35
1333438920,356,43,0,313,0,7,0,0,40,105,37,15,9,0,7,0,0,0,0,5,0,39,49
1333438980,356,45,0,311,0,7,0,0,40,104,37,15,9,1,8,0,0,0,0,5,0,38,47
1333439040,351,45,0,306,0,7,0,0,41,106,36,15,9,0,8,0,0,0,0,5,0,38,41
1333439100,1805,43,0,1762,0,7,0,0,40,115,1478,15,9,0,8,0,0,0,0,5,0,38,47
1333439160,1978,45,2,1931,0,7,0,0,40,114,1651,15,9,0,7,0,0,0,1,5,0,39,43
1333439220,2092,43,0,2049,0,7,0,0,41,114,1755,18,9,0,7,0,0,0,0,5,0,39,54
1333439280,2225,196,0,2029,0,6,0,0,40,114,1750,19,9,0,8,0,0,0,0,5,0,39,39
1333439340,2225,178,0,2047,0,7,0,0,40,114,1761,15,9,0,7,0,0,0,0,5,0,38,51
1333439400,2362,173,0,2189,0,7,0,0,42,114,1769,15,9,0,8,0,0,0,0,5,0,39,181
1333439460,2353,173,0,2180,0,7,0,0,40,114,1786,15,9,0,8,0,0,0,0,5,0,39,157
1333439520,2353,171,0,2182,0,7,0,0,40,115,1787,15,9,0,8,0,0,0,0,5,0,39,157
1333439580,2371,173,2,2196,0,7,0,0,44,115,1797,19,9,0,8,0,0,0,0,5,0,38,154
1333439640,2367,173,0,2194,0,7,0,0,40,114,1800,19,9,0,7,0,0,0,0,5,0,39,154
